x_2 y_2 r_2 " " x_1 y_1 r_1 " " dx dy dr " " abs(dx+dy)% dr%
0.57 0.8 0.023 " " 0.571094 0.800781 0.025 " " 0.001 0.001 0.002 " " 0.101 0.2
0.636 0.079 0.053 " " 0.632031 0.078125 0.046 " " 0.004 0.001 0.007 " " 0.10400000000000001 0.7000000000000001
0.677 0.62 0.031 " " 0.660156 0.592969 0.024 " " 0.016 0.027 0.007 " " 2.716 0.7000000000000001
0.07 0.059 0.019 " " 0.0726563 0.0585938 0.02 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.159 0.77 0.026 " " 0.15625 0.764844 0.024 " " 0.002 0.005 0.002 " " 0.502 0.2
0.802 0.459 0.024 " " 0.807813 0.438281 0.025 " " 0.005 0.021 0.001 " " 2.105 0.1
0.914 0.089 0.02 " " 2 2 2 " " 2 2 2 " " 202 200
0.157 0.158 0.021 " " 2 2 2 " " 2 2 2 " " 202 200
0.639 0.214 0.02 " " 0.639063 0.214062 0.024 " " 0.0 0.0 0.004 " " 0.0 0.4
0.587 0.404 0.023 " " 0.585156 0.405469 0.028 " " 0.002 0.002 0.005 " " 0.202 0.5
0.297 0.738 0.024 " " 0.298438 0.74375 0.027 " " 0.002 0.005 0.003 " " 0.502 0.3
0.067 0.884 0.021 " " 2 2 2 " " 2 2 2 " " 202 200
0.132 0.099 0.021 " " 0.132031 0.101562 0.025 " " 0.0 0.002 0.004 " " 0.2 0.4
0.69 0.328 0.024 " " 2 2 2 " " 2 2 2 " " 202 200
0.247 0.541 0.021 " " 0.247656 0.542188 0.024 " " 0.001 0.001 0.003 " " 0.101 0.3
0.493 0.397 0.058 " " 0.498437 0.384375 0.026 " " 0.005 0.013 0.032 " " 1.305 3.2
0.436 0.261 0.023 " " 2 2 2 " " 2 2 2 " " 202 200
0.557 0.223 0.024 " " 0.557813 0.221094 0.024 " " 0.001 0.002 0.0 " " 0.201 0.0
0.158 0.412 0.018 " " 2 2 2 " " 2 2 2 " " 202 200
0.816 0.729 0.019 " " 0.815625 0.727344 0.021 " " 0.0 0.002 0.002 " " 0.2 0.2
0.139 0.649 0.029 " " 2 2 2 " " 2 2 2 " " 202 200
0.201 0.79 0.019 " " 2 2 2 " " 2 2 2 " " 202 200
0.063 0.366 0.016 " " 2 2 2 " " 2 2 2 " " 202 200
0.045 0.404 0.029 " " 2 2 2 " " 2 2 2 " " 202 200
0.293 0.426 0.039 " " 0.29375 0.428125 0.034 " " 0.001 0.002 0.005 " " 0.201 0.5
0.93 0.125 0.021 " " 0.930469 0.121875 0.023 " " 0.0 0.003 0.002 " " 0.3 0.2
0.086 0.362 0.016 " " 2 2 2 " " 2 2 2 " " 202 200
0.21 0.57 0.019 " " 2 2 2 " " 2 2 2 " " 202 200
0.08 0.683 0.021 " " 0.0796875 0.682031 0.023 " " 0.001 0.001 0.002 " " 0.101 0.2
0.661 0.595 0.025 " " 2 2 2 " " 2 2 2 " " 202 200
0.038 0.745 0.024 " " 0.0398437 0.744531 0.027 " " 0.002 0.0 0.003 " " 0.002 0.3
0.656 0.559 0.02 " " 2 2 2 " " 2 2 2 " " 202 200
0.734 0.033 0.036 " " 2 2 2 " " 2 2 2 " " 202 200
0.273 0.523 0.021 " " 0.271094 0.522656 0.022 " " 0.002 0.0 0.001 " " 0.002 0.1
0.795 0.012 0.018 " " 2 2 2 " " 2 2 2 " " 202 200
0.063 0.72 0.04 " " 0.0640625 0.726562 0.035 " " 0.001 0.007 0.005 " " 0.7010000000000001 0.5
0.338 0.478 0.02 " " 2 2 2 " " 2 2 2 " " 202 200
Boxes_list2 Boxes_list1 Cross_boxes "Lie_boxes, %" "True_Boxes>20px, %" "dR<4px, %" "dR<10px, %" "dR<4px(T), %" "dR<10px(T), %"
295 254 250 1.575 99.661 78.0 98.4 78.0 98.4
