x_2 y_2 r_2 " " x_1 y_1 r_1 " " dx dy dr " " abs(dx+dy)% dr%
0.298 0.19 0.028 " " 2 2 2 " " 2 2 2 " " 202 200
0.006 0.396 0.012 " " 2 2 2 " " 2 2 2 " " 202 200
0.134 0.363 0.026 " " 2 2 2 " " 2 2 2 " " 202 200
0.212 0.631 0.021 " " 0.211719 0.632031 0.021 " " 0.001 0.001 0.0 " " 0.101 0.0
0.733 0.091 0.022 " " 0.73125 0.0929687 0.025 " " 0.002 0.002 0.003 " " 0.202 0.3
0.984 0.487 0.018 " " 0.985937 0.486719 0.023 " " 0.002 0.0 0.005 " " 0.002 0.5
0.848 0.394 0.022 " " 0.847656 0.392969 0.023 " " 0.0 0.001 0.001 " " 0.1 0.1
0.328 0.308 0.031 " " 0.328906 0.317969 0.019 " " 0.001 0.01 0.012 " " 1.001 1.2
0.963 0.577 0.023 " " 0.960938 0.579687 0.026 " " 0.002 0.003 0.003 " " 0.302 0.3
0.072 0.114 0.02 " " 0.071875 0.115625 0.026 " " 0.0 0.002 0.006 " " 0.2 0.6
0.658 0.107 0.018 " " 0.659375 0.10625 0.021 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.306 0.638 0.021 " " 0.30625 0.641406 0.022 " " 0.0 0.003 0.001 " " 0.3 0.1
Boxes_list2 Boxes_list1 Cross_boxes "Lie_boxes, %" "True_Boxes>20px, %" "dR<4px, %" "dR<10px, %" "dR<4px(T), %" "dR<10px(T), %"
269 250 243 2.8 99.628 83.539 98.354 83.539 98.354
