x_2 y_2 r_2 " " x_1 y_1 r_1 " " dx dy dr " " abs(dx+dy)% dr%
0.499 0.198 0.022 " " 2 2 2 " " 2 2 2 " " 202 200
0.013 0.476 0.021 " " 2 2 2 " " 2 2 2 " " 202 200
0.365 0.499 0.027 " " 2 2 2 " " 2 2 2 " " 202 200
0.639 0.752 0.026 " " 2 2 2 " " 2 2 2 " " 202 200
0.848 0.635 0.02 " " 2 2 2 " " 2 2 2 " " 202 200
0.23 0.239 0.018 " " 0.257031 0.219531 0.021 " " 0.027 0.02 0.003 " " 2.027 0.3
0.185 0.504 0.016 " " 2 2 2 " " 2 2 2 " " 202 200
0.787 0.439 0.024 " " 2 2 2 " " 2 2 2 " " 202 200
0.238 0.366 0.037 " " 0.2375 0.3625 0.032 " " 0.001 0.004 0.005 " " 0.401 0.5
0.149 0.632 0.026 " " 0.149219 0.628906 0.028 " " 0.0 0.003 0.002 " " 0.3 0.2
0.244 0.579 0.018 " " 2 2 2 " " 2 2 2 " " 202 200
0.258 0.216 0.021 " " 2 2 2 " " 2 2 2 " " 202 200
Boxes_list2 Boxes_list1 Cross_boxes "Lie_boxes, %" "True_Boxes>20px, %" "dR<4px, %" "dR<10px, %" "dR<4px(T), %" "dR<10px(T), %"
271 240 230 4.167 99.631 82.174 97.391 82.174 97.391
